Lat,Lon,Bus1,Bus2,Bus3,Bus4,Bus5,Bus6,Bus7,Bus8,Bus9,Bus10,Bus11,Bus12,Bus13,Bus14
-87.5993,41.736664,87,,,,,,,,,,,,,
-87.598957,41.736782,87,,,,,,,,,,,,,
-87.59846,41.76595,71,,,,,,,,,,,,,
-87.599331,41.780544,63,,,,,,,,,,,,,
-87.598234,41.794942,55,,,,,,,,,,,,,
-87.596477,41.794942,172,,,,,,,,,,,,,
-87.596375,41.795159,55,171,,,,,,,,,,,,
-87.596776,41.80216,172,,,,,,,,,,,,,
-87.596449,41.802314,2,15,,,,,,,,,,,,
-87.594553,41.707543,106,,,,,,,,,,,,,
-87.595591,41.751321,79,,,,,,,,,,,,,
-87.596391,41.758754,75,,,,,,,,,,,,,
-87.594905,41.766087,71,,,,,,,,,,,,,
-87.594475,41.773195,N5,67,,,,,,,,,,,,
-87.593022,41.77321,N5,67,,,,,,,,,,,,
-87.596289,41.78046,63,,,,,,,,,,,,,
-87.594782,41.78048,63,,,,,,,,,,,,,
-87.592943,41.786038,2,170,171,172,,,,,,,,,,
-87.588912,41.753773,30,,,,,,,,,,,,,
-87.58861,41.75382,30,,,,,,,,,,,,,
-87.589849,41.754714,30,,,,,,,,,,,,,
-87.591468,41.77334,N5,67,,,,,,,,,,,,
-87.588083,41.802413,15,172,,,,,,,,,,,,
-87.585713,41.722429,100,,,,,,,,,,,,,
-87.584775,41.722453,100,,,,,,,,,,,,,
-87.585588,41.73151,28,X28,,,,,,,,,,,,
-87.584885,41.72955,28,X28,,,,,,,,,,,,
-87.585737,41.737076,28,X28,,,,,,,,,,,,
-87.585107,41.736756,28,X28,,,,,,,,,,,,
-87.585303,41.742463,28,X28,,,,,,,,,,,,
-87.587318,41.752896,30,,,,,,,,,,,,,
-87.586341,41.762505,28,X28,,,,,,,,,,,,
-87.586408,41.764374,28,X28,,,,,,,,,,,,
-87.585703,41.766197,71,,,,,,,,,,,,,
-87.585863,41.767734,28,X28,,,,,,,,,,,,
-87.585859,41.770907,28,X28,,,,,,,,,,,,
-87.586397,41.772883,28,X28,,,,,,,,,,,,
-87.586116,41.77507,6,15,28,X28,,,,,,,,,,
-87.586492,41.786018,6,15,28,X28,,,,,,,,,,
-87.587452,41.79504,15,28,,,,,,,,,,,,
-87.583949,41.79835,6,X28,171,,,,,,,,,,,
-87.58175,41.722303,100,,,,,,,,,,,,,
-87.581058,41.758712,75,,,,,,,,,,,,,
-87.583532,41.791666,10,55,,,,,,,,,,,,
-87.578336,41.746149,30,,,,,,,,,,,,,
-87.578583,41.766267,71,,,,,,,,,,,,,
-87.576383,41.766336,N5,14,15,,,,,,,,,,,
-87.57916,41.773365,N5,6,15,67,,,,,,,,,,
-87.574983,41.722401,100,,,,,,,,,,,,,
-87.575784,41.735159,15,,,,,,,,,,,,,
-87.575721,41.733318,14,15,,,,,,,,,,,,
-87.573457,41.737033,87,,,,,,,,,,,,,
-87.575222,41.744195,30,,,,,,,,,,,,,
-87.575834,41.74991,15,,,,,,,,,,,,,
-87.576067,41.753217,15,,,,,,,,,,,,,
-87.576042,41.75735,15,,,,,,,,,,,,,
-87.573663,41.766313,71,,,,,,,,,,,,,
-87.570877,41.7135,14,15,,,,,,,,,,,,
-87.569333,41.713412,14,15,,,,,,,,,,,,
-87.568997,41.737082,87,,,,,,,,,,,,,
-87.571333,41.751615,79,,,,,,,,,,,,,
-87.571022,41.751719,79,,,,,,,,,,,,,
-87.571218,41.766337,71,,,,,,,,,,,,,
-87.571042,41.776767,67,,,,,,,,,,,,,
-87.564485,41.709793,15,,,,,,,,,,,,,
-87.564691,41.717044,100,,,,,,,,,,,,,
-87.567496,41.738636,30,,,,,,,,,,,,,
-87.566121,41.737353,30,,,,,,,,,,,,,
-87.566442,41.758923,N5,75,,,,,,,,,,,,
-87.566257,41.759045,N5,75,,,,,,,,,,,,
-87.566866,41.766367,71,,,,,,,,,,,,,
-87.566643,41.7658,71,,,,,,,,,,,,,
-87.565341,41.764557,71,,,,,,,,,,,,,
-87.566529,41.771937,6,26,,,,,,,,,,,,
-87.563154,41.713486,14,100,,,,,,,,,,,,
-87.562438,41.713611,14,100,,,,,,,,,,,,
-87.56124,41.713628,14,100,,,,,,,,,,,,
-87.560031,41.759213,N5,71,75,,,,,,,,,,,
-87.559524,41.704502,71,100,,,,,,,,,,,,
-87.559362,41.702847,100,,,,,,,,,,,,,
-87.557552,41.702683,100,,,,,,,,,,,,,
-87.559757,41.708358,14,100,,,,,,,,,,,,
-87.557128,41.737275,87,,,,,,,,,,,,,
-87.559098,41.751773,79,,,,,,,,,,,,,
-87.558962,41.751889,79,,,,,,,,,,,,,
-87.554956,41.702689,100,,,,,,,,,,,,,
-87.552324,41.71016,71,,,,,,,,,,,,,
-87.552185,41.709961,71,,,,,,,,,,,,,
-87.551543,41.7373,87,,,,,,,,,,,,,
-87.555291,41.758648,N5,6,26,71,,,,,,,,,,
-87.55188,41.657321,30,,,,,,,,,,,,,
-87.551878,41.659239,108,,,,,,,,,,,,,
-87.551592,41.711903,71,,,,,,,,,,,,,
-87.550987,41.722662,71,,,,,,,,,,,,,
-87.55103,41.724253,71,,,,,,,,,,,,,
-87.548627,41.728184,95E,,,,,,,,,,,,,
-87.549949,41.729914,30,,,,,,,,,,,,,
-87.551425,41.741244,N5,26,71,,,,,,,,,,,
-87.551385,41.739118,N5,26,71,,,,,,,,,,,
-87.547974,41.744858,N5,26,71,,,,,,,,,,,
-87.547884,41.746697,N5,26,71,,,,,,,,,,,
-87.547896,41.748377,N5,26,71,,,,,,,,,,,
-87.545913,41.648376,30,,,,,,,,,,,,,
-87.547407,41.655565,30,,,,,,,,,,,,,
-87.544337,41.728434,95E,,,,,,,,,,,,,
-87.544403,41.732162,87,,,,,,,,,,,,,
-87.544433,41.73397,87,,,,,,,,,,,,,
-87.540145,41.676169,30,,,,,,,,,,,,,
-87.540027,41.688136,30,100,,,,,,,,,,,,
-87.539871,41.726723,26,30,,,,,,,,,,,,
-87.540006,41.657645,30,,,,,,,,,,,,,
-87.535371,41.69199,30,,,,,,,,,,,,,
-87.535406,41.693739,30,,,,,,,,,,,,,
-87.535146,41.693609,30,100,,,,,,,,,,,,
-87.535395,41.70478,26,30,,,,,,,,,,,,
-87.535175,41.706311,26,30,,,,,,,,,,,,
-87.535145,41.719451,26,30,,,,,,,,,,,,
-87.527104,41.691916,100,,,,,,,,,,,,,
-87.877326,41.859685,17,,,,,,,,,,,,,
-87.877801,41.872382,17,,,,,,,,,,,,,
-87.873415,41.878008,17,,,,,,,,,,,,,
-87.841504,41.96663,69,,,,,,,,,,,,,
-87.838993,41.966693,69,,,,,,,,,,,,,
-87.836493,41.952137,80,,,,,,,,,,,,,
-87.836791,41.968488,69,81W,,,,,,,,,,,,
-87.836675,41.977281,69,81W,,,,,,,,,,,,
-87.836529,41.97713,69,81W,,,,,,,,,,,,
-87.836438,41.97942,69,81W,,,,,,,,,,,,
-87.826598,41.966931,81W,,,,,,,,,,,,,
-87.82638,41.96667,81W,,,,,,,,,,,,,
-87.826797,42.00773,68,,,,,,,,,,,,,
-87.82807,42.010309,68,,,,,,,,,,,,,
-87.823926,41.879269,17,,,,,,,,,,,,,
-87.824261,41.945053,152,,,,,,,,,,,,,
-87.822598,41.967027,81W,,,,,,,,,,,,,
-87.824562,42.008174,68,,,,,,,,,,,,,
-87.822115,41.952345,80,,,,,,,,,,,,,
-87.815909,41.879315,17,,,,,,,,,,,,,
-87.814186,41.937915,77,,,,,,,,,,,,,
-87.816876,41.945122,152,,,,,,,,,,,,,
-87.816802,41.996915,88,,,,,,,,,,,,,
-87.813689,41.996995,88,,,,,,,,,,,,,
-87.813811,42.011583,90N,,,,,,,,,,,,,
-87.814267,41.877561,17,,,,,,,,,,,,,
-87.812392,41.952576,80,,,,,,,,,,,,,
-87.811806,41.999896,68,,,,,,,,,,,,,
-87.808365,41.777049,62H,63W,,,,,,,,,,,,
-87.806431,41.927216,90,,,,,,,,,,,,,
-87.806939,41.941668,90,,,,,,,,,,,,,
-87.807315,41.945324,152,,,,,,,,,,,,,
-87.807104,41.945412,90,,,,,,,,,,,,,
-87.806908,41.945117,90,,,,,,,,,,,,,
-87.806824,41.9452,152,,,,,,,,,,,,,
-87.807079,41.952838,80,,,,,,,,,,,,,
-87.807217,41.954988,90,,,,,,,,,,,,,
-87.807013,41.9541,78,,,,,,,,,,,,,
-87.809511,41.967268,81W,,,,,,,,,,,,,
-87.80689,41.97904,90,,,,,,,,,,,,,
-87.807122,41.982296,88,90N,,,,,,,,,,,,
-87.808271,41.986594,88,,,,,,,,,,,,,
-87.806938,41.990077,88,90N,,,,,,,,,,,,
-87.806918,41.992107,88,90N,,,,,,,,,,,,
-87.806891,41.995475,56A,90N,,,,,,,,,,,,
-87.807023,41.996992,68,,,,,,,,,,,,,
-87.806691,41.997164,90N,,,,,,,,,,,,,
-87.806615,41.99701,68,,,,,,,,,,,,,
-87.808886,42.0116,90N,,,,,,,,,,,,,
-87.805665,41.777261,62H,63W,,,,,,,,,,,,
-87.805492,41.850459,21,322,,,,,,,,,,,,
-87.805055,41.886645,90,,,,,,,,,,,,,
-87.804998,41.890957,90,,,,,,,,,,,,,
-87.805543,41.897995,90,305,307,318,,,,,,,,,,
-87.805328,41.903207,90,307,318,,,,,,,,,,,
-87.805638,41.909721,72,90,307,,,,,,,,,,,
-87.805895,41.91794,90,307,,,,,,,,,,,,
-87.805639,41.945353,152,,,,,,,,,,,,,
-87.802266,41.980171,88,,,,,,,,,,,,,
-87.801049,41.776955,63W,,,,,,,,,,,,,
-87.800915,41.780856,62H,,,,,,,,,,,,,
-87.801681,41.791575,62H,,,,,,,,,,,,,
-87.799945,41.792337,62,62H,,,,,,,,,,,,
-87.80109,41.930758,76,,,,,,,,,,,,,
-87.800767,41.945321,152,,,,,,,,,,,,,
-87.798854,41.952676,80,,,,,,,,,,,,,
-87.797622,41.958277,78,,,,,,,,,,,,,
-87.800388,41.997097,56A,,,,,,,,,,,,,
-87.795948,41.773702,165,,,,,,,,,,,,,
-87.795877,41.777489,63W,,,,,,,,,,,,,
-87.798156,41.850558,21,322,,,,,,,,,,,,
-87.796799,41.930807,76,,,,,,,,,,,,,
-87.795892,41.945515,152,,,,,,,,,,,,,
-87.795185,41.978486,88,,,,,,,,,,,,,
-87.793385,41.989039,68,,,,,,,,,,,,,
-87.793133,41.930849,76,,,,,,,,,,,,,
-87.790805,41.938295,77,,,,,,,,,,,,,
-87.79035,41.977028,88,,,,,,,,,,,,,
-87.788743,41.777495,63W,,,,,,,,,,,,,
-87.786554,41.909222,72,,,,,,,,,,,,,
-87.786857,41.92361,74,,,,,,,,,,,,,
-87.785593,41.923566,74,,,,,,,,,,,,,
-87.785791,41.936399,86,,,,,,,,,,,,,
-87.78585,41.938201,86,,,,,,,,,,,,,
-87.786352,41.943903,86,,,,,,,,,,,,,
-87.786274,41.942073,86,,,,,,,,,,,,,
-87.786319,41.949209,86,,,,,,,,,,,,,
-87.787896,41.970127,86,91,,,,,,,,,,,,
-87.787867,41.972128,86,91,,,,,,,,,,,,
-87.787826,41.973749,86,91,,,,,,,,,,,,
-87.787946,41.976451,86,,,,,,,,,,,,,
-87.786778,41.975868,88,,,,,,,,,,,,,
-87.787699,41.988949,86,,,,,,,,,,,,,
-87.784702,41.891698,86,,,,,,,,,,,,,
-87.785027,41.898303,86,,,,,,,,,,,,,
-87.783351,41.907441,86,,,,,,,,,,,,,
-87.78306,41.921863,65,,,,,,,,,,,,,
-87.781822,41.952912,80,,,,,,,,,,,,,
-87.781588,41.953055,80,,,,,,,,,,,,,
-87.784472,41.960189,78,,,,,,,,,,,,,
-87.780731,41.97391,88,,,,,,,,,,,,,
-87.780996,41.774102,165,,,,,,,,,,,,,
-87.778308,41.793175,62,62H,,,,,,,,,,,,
-87.780004,41.909311,72,,,,,,,,,,,,,
-87.780258,41.921353,65,,,,,,,,,,,,,
-87.780656,41.931014,76,,,,,,,,,,,,,
-87.776906,41.954943,91,,,,,,,,,,,,,
-87.777173,41.967542,91,,,,,,,,,,,,,
-87.776928,41.967587,81W,91,,,,,,,,,,,,
-87.774605,41.792429,55N,,,,,,,,,,,,,
-87.774232,41.870322,91,,,,,,,,,,,,,
-87.774741,41.879872,91,,,,,,,,,,,,,
-87.774829,41.888172,91,,,,,,,,,,,,,
-87.775324,41.898232,91,,,,,,,,,,,,,
-87.775552,41.905617,91,,,,,,,,,,,,,
-87.77561,41.92369,91,,,,,,,,,,,,,
-87.775589,41.923938,74,,,,,,,,,,,,,
-87.775829,41.931229,76,,,,,,,,,,,,,
-87.775949,41.932871,91,,,,,,,,,,,,,
-87.776167,41.934869,91,,,,,,,,,,,,,
-87.775983,41.938385,77,,,,,,,,,,,,,
-87.776498,41.943809,91,,,,,,,,,,,,,
-87.776422,41.942178,91,,,,,,,,,,,,,
-87.776592,41.945865,91,,,,,,,,,,,,,
-87.776629,41.951122,91,,,,,,,,,,,,,
-87.774441,41.952982,80,,,,,,,,,,,,,
-87.774804,42.001078,85A,,,,,,,,,,,,,
-87.773903,41.77408,165,,,,,,,,,,,,,
-87.77399,41.777583,55A,,,,,,,,,,,,,
-87.771313,41.777948,63W,,,,,,,,,,,,,
-87.77156,41.781434,55A,,,,,,,,,,,,,
-87.771645,41.783937,55A,,,,,,,,,,,,,
-87.77206,41.790778,55A,,,,,,,,,,,,,
-87.772898,41.909173,72,,,,,,,,,,,,,
-87.769802,41.960387,78,,,,,,,,,,,,,
-87.770083,41.967691,81W,91,,,,,,,,,,,,
-87.769717,41.975799,68,,,,,,,,,,,,,
-87.768376,41.985169,85A,,,,,,,,,,,,,
-87.769031,41.774169,165,,,,,,,,,,,,,
-87.769161,41.777863,63W,,,,,,,,,,,,,
-87.766499,41.778025,63W,,,,,,,,,,,,,
-87.768036,41.880284,20,,,,,,,,,,,,,
-87.76499,41.887105,85,,,,,,,,,,,,,
-87.765557,41.902045,85,,,,,,,,,,,,,
-87.76835,41.919164,65,,,,,,,,,,,,,
-87.765891,41.919097,85,,,,,,,,,,,,,
-87.765833,41.922112,85,,,,,,,,,,,,,
-87.766227,41.933016,N77,85,,,,,,,,,,,,
-87.766627,41.940472,85,,,,,,,,,,,,,
-87.766578,41.938432,85,,,,,,,,,,,,,
-87.766691,41.942299,85,,,,,,,,,,,,,
-87.766525,41.945816,152,,,,,,,,,,,,,
-87.767219,41.957803,85,,,,,,,,,,,,,
-87.767445,41.964405,85,,,,,,,,,,,,,
-87.767313,41.964899,85,,,,,,,,,,,,,
-87.767265,41.970319,88,,,,,,,,,,,,,
-87.766628,41.974607,56A,85,85A,92,,,,,,,,,,
-87.765902,41.97342,56A,85,85A,92,,,,,,,,,,
-87.765475,41.972951,56A,68,85,85A,92,,,,,,,,,
-87.764957,41.99443,85A,,,,,,,,,,,,,
-87.764811,41.994278,85A,,,,,,,,,,,,,
-87.764655,41.995215,85A,,,,,,,,,,,,,
-87.766645,41.998937,85A,,,,,,,,,,,,,
-87.764766,41.79525,62,62H,,,,,,,,,,,,
-87.764087,41.850881,21,322,,,,,,,,,,,,
-87.763999,41.865537,12,,,,,,,,,,,,,
-87.764479,41.86716,12,,,,,,,,,,,,,
-87.764116,41.867332,12,,,,,,,,,,,,,
-87.764868,41.876463,126,,,,,,,,,,,,,
-87.764702,41.87826,85,,,,,,,,,,,,,
-87.764762,41.88047,85,,,,,,,,,,,,,
-87.763461,41.894899,66,,,,,,,,,,,,,
-87.760776,41.902245,70,,,,,,,,,,,,,
-87.763696,41.931372,76,N77,,,,,,,,,,,,
-87.761429,41.931282,76,,,,,,,,,,,,,
-87.761445,41.938722,77,,,,,,,,,,,,,
-87.762664,41.967597,81W,91,,,,,,,,,,,,
-87.760691,41.967716,56,,,,,,,,,,,,,
-87.763491,41.970525,85,88,,,,,,,,,,,,
-87.761773,41.969812,91,,,,,,,,,,,,,
-87.761652,41.969732,56,,,,,,,,,,,,,
-87.760803,41.750525,79,,,,,,,,,,,,,
-87.759088,41.76,54B,,,,,,,,,,,,,
-87.759014,41.774513,165,,,,,,,,,,,,,
-87.760085,41.795978,62,62H,,,,,,,,,,,,
-87.757413,41.79658,62,62H,,,,,,,,,,,,
-87.757053,41.865649,12,,,,,,,,,,,,,
-87.757013,41.865815,12,,,,,,,,,,,,,
-87.757303,41.872954,7,,,,,,,,,,,,,
-87.759964,41.880411,20,,,,,,,,,,,,,
-87.758199,41.909415,72,,,,,,,,,,,,,
-87.756726,41.935147,N77,,,,,,,,,,,,,
-87.75971,41.953171,80,,,,,,,,,,,,,
-87.759484,41.95337,80,,,,,,,,,,,,,
-87.757488,41.960538,78,,,,,,,,,,,,,
-87.759473,41.966602,56,,,,,,,,,,,,,
-87.758219,41.99341,84,,,,,,,,,,,,,
-87.757859,42.062414,54A,205,,,,,,,,,,,,
-87.753843,41.759935,54B,,,,,,,,,,,,,
-87.754229,41.774455,165,,,,,,,,,,,,,
-87.756879,41.778218,63W,,,,,,,,,,,,,
-87.754814,41.875664,57,,,,,,,,,,,,,
-87.753201,41.873054,7,57,,,,,,,,,,,,
-87.753168,41.876626,126,,,,,,,,,,,,,
-87.75513,41.884233,57,,,,,,,,,,,,,
-87.7557,41.895032,57,,,,,,,,,,,,,
-87.75325,41.894892,66,,,,,,,,,,,,,
-87.75565,41.900329,57,,,,,,,,,,,,,
-87.755882,41.904138,57,,,,,,,,,,,,,
-87.755939,41.924187,74,,,,,,,,,,,,,
-87.754127,41.938796,77,,,,,,,,,,,,,
-87.752016,41.953267,80,,,,,,,,,,,,,
-87.752508,41.960594,78,,,,,,,,,,,,,
-87.755374,41.97519,92,,,,,,,,,,,,,
-87.75341,42.029638,97,,,,,,,,,,,,,
-87.751147,42.033384,97,,,,,,,,,,,,,
-87.753484,41.760121,54B,,,,,,,,,,,,,
-87.753142,41.778284,63W,,,,,,,,,,,,,
-87.750867,41.778192,63W,,,,,,,,,,,,,
-87.751283,41.876651,126,,,,,,,,,,,,,
-87.751038,41.909633,72,,,,,,,,,,,,,
-87.749096,41.90969,72,,,,,,,,,,,,,
-87.749414,41.946168,152,,,,,,,,,,,,,
-87.751265,41.956806,56,,,,,,,,,,,,,
-87.747954,41.967955,81,,,,,,,,,,,,,
-87.748203,41.997156,54A,,,,,,,,,,,,,
-87.747602,42.029298,54A,,,,,,,,,,,,,
-87.750463,42.044313,54A,97,,,,,,,,,,,,
-87.746425,41.749008,79,,,,,,,,,,,,,
-87.744645,41.85866,54,,,,,,,,,,,,,
-87.747139,41.876821,126,,,,,,,,,,,,,
-87.74525,41.87691,54,,,,,,,,,,,,,
-87.745887,41.89473,54,,,,,,,,,,,,,
-87.745984,41.900591,54,,,,,,,,,,,,,
-87.746163,41.907874,54,,,,,,,,,,,,,
-87.746162,41.91389,65,,,,,,,,,,,,,
-87.745913,41.91523,54,,,,,,,,,,,,,
-87.745786,41.913977,65,,,,,,,,,,,,,
-87.746277,41.917025,54,,,,,,,,,,,,,
-87.745915,41.917006,73,,,,,,,,,,,,,
-87.746346,41.920417,54,,,,,,,,,,,,,
-87.746866,41.934863,54,,,,,,,,,,,,,
-87.744712,41.946088,152,,,,,,,,,,,,,
-87.747703,41.953581,56,,,,,,,,,,,,,
-87.746596,41.953343,54A,80,,,,,,,,,,,,
-87.74486,41.953539,54A,80,,,,,,,,,,,,
-87.744717,41.953351,54A,80,,,,,,,,,,,,
-87.747519,41.964559,54A,,,,,,,,,,,,,
-87.745706,41.989987,84,,,,,,,,,,,,,
-87.746663,42.055212,205,,,,,,,,,,,,,
-87.74461,42.055179,205,,,,,,,,,,,,,
-87.741673,41.754098,79,,,,,,,,,,,,,
-87.742311,41.773047,54B,,,,,,,,,,,,,
-87.741896,41.771552,54B,,,,,,,,,,,,,
-87.744423,41.774789,165,,,,,,,,,,,,,
-87.742147,41.778676,63W,,,,,,,,,,,,,
-87.742122,41.778206,54B,165,,,,,,,,,,,,
-87.742043,41.778533,63,,,,,,,,,,,,,
-87.742415,41.793392,47,54B,62,62H,,,,,,,,,,
-87.741371,41.792519,47,54B,55,62,62H,,,,,,,,,
-87.743332,41.797961,62,,,,,,,,,,,,,
-87.742625,41.798833,62,,,,,,,,,,,,,
-87.742903,41.803897,47,54B,,,,,,,,,,,,
-87.742856,41.802056,47,54B,,,,,,,,,,,,
-87.74338,41.811708,54B,,,,,,,,,,,,,
-87.743049,41.811201,54B,,,,,,,,,,,,,
-87.743663,41.826428,54B,,,,,,,,,,,,,
-87.744459,41.856781,54,,,,,,,,,,,,,
-87.742411,41.865858,12,,,,,,,,,,,,,
-87.740565,41.909615,72,,,,,,,,,,,,,
-87.743265,41.912928,65,,,,,,,,,,,,,
-87.741612,41.924243,74,,,,,,,,,,,,,
-87.742843,41.960875,78,,,,,,,,,,,,,
-87.741007,41.749245,79,169,,,,,,,,,,,,
-87.739947,41.7784,63,,,,,,,,,,,,,
-87.739244,41.786552,55A,55N,,,,,,,,,,,,
-87.738851,41.786432,59,,,,,,,,,,,,,
-87.739988,41.793165,55,,,,,,,,,,,,,
-87.737038,41.851186,21,,,,,,,,,,,,,
-87.737202,41.866069,12,,,,,,,,,,,,,
-87.737948,41.873213,7,,,,,,,,,,,,,
-87.738299,41.89522,66,,,,,,,,,,,,,
-87.738444,41.910992,65,,,,,,,,,,,,,
-87.736802,41.909845,72,,,,,,,,,,,,,
-87.736361,41.910036,65,,,,,,,,,,,,,
-87.739087,41.924252,74,,,,,,,,,,,,,
-87.738914,41.924419,74,,,,,,,,,,,,,
-87.736478,41.924457,74,,,,,,,,,,,,,
-87.735986,41.946388,56,,,,,,,,,,,,,
-87.738592,41.948003,56,,,,,,,,,,,,,
-87.738555,41.960741,78,,,,,,,,,,,,,
-87.735715,41.960789,78,,,,,,,,,,,,,
-87.735529,41.968073,81,,,,,,,,,,,,,
-87.735204,41.990129,84,,,,,,,,,,,,,
-87.735221,42.02629,97,,,,,,,,,,,,,
-87.733407,41.734763,87,,,,,,,,,,,,,
-87.735219,41.793159,55,,,,,,,,,,,,,
-87.735128,41.793044,55,,,,,,,,,,,,,
-87.733457,41.807672,47,,,,,,,,,,,,,
-87.735159,41.876915,126,,,,,,,,,,,,,
-87.733994,41.909106,65,,,,,,,,,,,,,
-87.733002,41.924352,74,,,,,,,,,,,,,
-87.732873,41.93177,76,,,,,,,,,,,,,
-87.734471,41.975396,92,,,,,,,,,,,,,
-87.73312,41.975543,92,,,,,,,,,,,,,
-87.733209,41.989971,84,,,,,,,,,,,,,
-87.732872,41.990202,84,,,,,,,,,,,,,
-87.730601,42.0262,97,,,,,,,,,,,,,
-87.731415,41.749447,79,,,,,,,,,,,,,
-87.730717,41.807721,47,,,,,,,,,,,,,
-87.731115,41.851609,21,,,,,,,,,,,,,
-87.729937,41.858741,18,,,,,,,,,,,,,
-87.729952,41.866184,12,,,,,,,,,,,,,
-87.73046,41.880568,20,,,,,,,,,,,,,
-87.728599,41.895231,66,,,,,,,,,,,,,
-87.731105,41.902674,70,,,,,,,,,,,,,
-87.729337,41.924393,74,,,,,,,,,,,,,
-87.727384,41.939169,77,,,,,,,,,,,,,
-87.730157,41.953875,53,54A,80,,,,,,,,,,,
-87.72771,41.953488,53,,,,,,,,,,,,,
-87.727954,41.960876,78,,,,,,,,,,,,,
-87.727832,41.964793,53,,,,,,,,,,,,,
-87.727789,41.962761,53,,,,,,,,,,,,,
-87.728057,41.975593,92,,,,,,,,,,,,,
-87.728447,41.979661,53,,,,,,,,,,,,,
-87.727371,42.055334,205,,,,,,,,,,,,,
-87.727318,42.058763,205,,,,,,,,,,,,,
-87.727936,41.778664,63,,,,,,,,,,,,,
-87.726128,41.80778,47,,,,,,,,,,,,,
-87.724318,41.831085,53A,,,,,,,,,,,,,
-87.724464,41.8388,53,,,,,,,,,,,,,
-87.724824,41.844321,60,,,,,,,,,,,,,
-87.724535,41.846282,53,,,,,,,,,,,,,
-87.724583,41.848147,53,,,,,,,,,,,,,
-87.724761,41.855162,53,,,,,,,,,,,,,
-87.724811,41.858926,18,,,,,,,,,,,,,
-87.725571,41.872895,7,,,,,,,,,,,,,
-87.725953,41.880833,20,,,,,,,,,,,,,
-87.725705,41.879031,53,,,,,,,,,,,,,
-87.725904,41.892735,53,,,,,,,,,,,,,
-87.726369,41.902454,53,,,,,,,,,,,,,
-87.726266,41.90616,65,,,,,,,,,,,,,
-87.726596,41.915068,53,,,,,,,,,,,,,
-87.726336,41.913046,53,,,,,,,,,,,,,
-87.726957,41.924354,74,,,,,,,,,,,,,
-87.724407,41.924387,74,,,,,,,,,,,,,
-87.726974,41.928269,53,,,,,,,,,,,,,
-87.726785,41.928394,53,,,,,,,,,,,,,
-87.727071,41.931637,53,,,,,,,,,,,,,
-87.727023,41.937164,53,,,,,,,,,,,,,
-87.726988,41.935632,53,,,,,,,,,,,,,
-87.723758,41.939219,77,,,,,,,,,,,,,
-87.723467,41.939036,56,,,,,,,,,,,,,
-87.725482,41.960921,78,,,,,,,,,,,,,
-87.723187,42.026383,97,,,,,,,,,,,,,
-87.721455,41.722339,53A,,,,,,,,,,,,,
-87.721217,41.722235,53A,,,,,,,,,,,,,
-87.721448,41.727867,53A,,,,,,,,,,,,,
-87.723969,41.734701,87,,,,,,,,,,,,,
-87.720872,41.734981,87,,,,,,,,,,,,,
-87.721672,41.736775,53A,,,,,,,,,,,,,
-87.721414,41.740307,53A,,,,,,,,,,,,,
-87.721536,41.743957,53A,,,,,,,,,,,,,
-87.721983,41.747911,53A,79,,,,,,,,,,,,
-87.721983,41.75631,53A,67,,,,,,,,,,,,
-87.722499,41.765991,53A,,,,,,,,,,,,,
-87.72231,41.767629,53A,,,,,,,,,,,,,
-87.722639,41.780387,53A,,,,,,,,,,,,,
-87.723173,41.785869,59,,,,,,,,,,,,,
-87.722815,41.787651,53A,,,,,,,,,,,,,
-87.722915,41.791291,53A,,,,,,,,,,,,,
-87.720854,41.793294,55,,,,,,,,,,,,,
-87.723545,41.804291,53A,,,,,,,,,,,,,
-87.722214,41.844222,60,,,,,,,,,,,,,
-87.722033,41.851508,21,,,,,,,,,,,,,
-87.723087,41.873419,7,,,,,,,,,,,,,
-87.720978,41.880866,20,,,,,,,,,,,,,
-87.721533,41.90265,70,,,,,,,,,,,,,
-87.721763,41.90988,72,,,,,,,,,,,,,
-87.719101,41.917311,73,,,,,,,,,,,,,
-87.720571,41.936992,56,,,,,,,,,,,,,
-87.722327,41.94652,152,,,,,,,,,,,,,
-87.720147,41.946411,152,,,,,,,,,,,,,
-87.721242,41.975517,92,,,,,,,,,,,,,
-87.718654,41.990307,84,,,,,,,,,,,,,
-87.720467,41.693123,53A,,,,,,,,,,,,,
-87.720307,41.694806,53A,,,,,,,,,,,,,
-87.720407,41.696529,53A,,,,,,,,,,,,,
-87.717949,41.78608,59,,,,,,,,,,,,,
-87.719579,41.844372,60,,,,,,,,,,,,,
-87.717157,41.844269,82,,,,,,,,,,,,,
-87.717534,41.859011,18,,,,,,,,,,,,,
-87.71587,41.877017,126,,,,,,,,,,,,,
-87.715477,41.877142,126,,,,,,,,,,,,,
-87.71582,41.880926,20,,,,,,,,,,,,,
-87.718598,41.902813,70,,,,,,,,,,,,,
-87.716807,41.917246,73,,,,,,,,,,,,,
-87.716885,41.934758,56,,,,,,,,,,,,,
-87.71841,41.946588,152,,,,,,,,,,,,,
-87.71557,42.06439,201,206,,,,,,,,,,,,
-87.714906,41.764247,67,,,,,,,,,,,,,
-87.712264,41.809279,62,,,,,,,,,,,,,
-87.711829,41.822542,39,,,,,,,,,,,,,
-87.712196,41.844459,60,,,,,,,,,,,,,
-87.715006,41.857121,82,,,,,,,,,,,,,
-87.712596,41.85908,18,,,,,,,,,,,,,
-87.71504,41.862321,82,,,,,,,,,,,,,
